views,add_to_cart,searches,clicks,discount_percent,recency_days,redeemed
7.0,0.0,0.0,7.0,5.0,1.0,0
15.0,0.0,0.0,18.0,5.0,1.0,0
11.0,0.0,1.0,13.0,5.0,1.0,0
95.0,0.2682209634,0.0,95.0,5.0,2.0,1
5.0,0.0,0.0,5.0,5.0,2.0,0
32.0,1.176552828,0.0,38.0,5.0,1.0,0
3.0,6.36540074,0.0,3.0,5.0,1.0,1
23.0,4.767734670499999,2.0,31.0,5.0,1.0,1
92.0,0.39676429665,3.0,117.0,5.0,2.0,1
2.0,0.0,0.0,2.0,5.0,2.0,0
69.0,0.0,0.0,79.0,5.0,2.0,1
13.0,0.0,0.0,13.0,5.0,1.0,0
89.0,0.36645044815,1.0,98.0,5.0,3.0,0
19.0,0.707025342,0.0,20.0,5.0,1.0,0
11.0,0.0,1.0,15.0,5.0,2.0,0
58.0,0.0,0.0,59.0,5.0,2.0,0
35.0,0.0,0.0,41.0,5.0,1.0,0
48.0,0.0,0.0,48.0,5.0,1.0,0
14.0,0.0,0.0,20.0,5.0,2.0,0
36.0,0.0,1.0,46.0,5.0,3.0,0
24.0,3.0602033095,0.0,28.0,5.0,2.0,1
25.0,4.059760143,0.0,33.0,5.0,3.0,1
8.0,0.0,0.0,8.0,5.0,1.0,0
13.0,0.0,0.0,13.0,5.0,1.0,0
48.0,0.0,1.0,49.0,5.0,2.0,1
21.0,0.0,0.0,21.0,5.0,1.0,0
13.0,0.0,0.0,13.0,5.0,2.0,0
19.0,0.0,0.0,19.0,5.0,2.0,0
318.0,2.2577567605,2.0,335.0,5.0,2.0,1
38.0,0.0,2.0,40.0,5.0,1.0,0
49.0,0.0,2.0,59.0,5.0,2.0,0
59.0,0.0,0.0,62.0,5.0,3.0,0
4.0,0.0,0.0,4.0,5.0,1.0,0
10.0,0.0,0.0,10.0,5.0,1.0,0
94.0,0.0,0.0,97.0,5.0,1.0,0
4.0,0.0,0.0,4.0,5.0,1.0,0
77.0,2.20643092,5.0,89.0,5.0,2.0,1
8.0,0.0,0.0,8.0,5.0,2.0,0
3.0,0.0,0.0,3.0,5.0,2.0,0
3.0,0.0,0.0,3.0,5.0,2.0,1
6.0,0.0,0.0,6.0,5.0,2.0,0
85.0,0.0,0.0,88.0,5.0,1.0,0
6.0,0.0,0.0,6.0,5.0,2.0,0
24.0,0.44793261160000003,0.0,25.0,5.0,1.0,0
10.0,0.0,0.0,10.0,5.0,2.0,1
3.0,0.0,0.0,3.0,5.0,1.0,0
12.0,0.0,0.0,15.0,5.0,1.0,0
27.0,0.0,0.0,27.0,5.0,1.0,0
4.0,0.0,0.0,12.0,5.0,2.0,0
9.0,0.0,0.0,9.0,5.0,2.0,0
6.0,0.0,0.0,6.0,5.0,2.0,0
11.0,0.0,0.0,11.0,5.0,1.0,0
4.0,0.0,4.0,12.0,5.0,1.0,0
55.0,1.930102419,1.0,69.0,5.0,2.0,0
5.0,0.0,0.0,5.0,5.0,1.0,0
15.0,2.020072405,0.0,15.0,5.0,1.0,1
42.0,1.3491811395,0.0,45.0,5.0,1.0,0
60.0,0.0,2.0,65.0,5.0,1.0,0
20.0,0.0,0.0,22.0,5.0,2.0,0
43.0,0.817797004,0.0,51.0,5.0,2.0,1
6.0,0.0,3.0,15.0,5.0,1.0,0
28.0,0.0,0.0,28.0,5.0,1.0,0
119.0,0.0,0.0,130.0,5.0,1.0,0
32.0,1.1477497235,0.0,33.0,5.0,2.0,1
24.0,0.0,0.0,26.0,5.0,1.0,0
88.0,0.0,2.0,91.0,5.0,3.0,0
129.0,0.30087819714999997,1.0,136.0,5.0,2.0,1
37.0,0.0,0.0,37.0,5.0,3.0,0
5.0,0.0,0.0,5.0,5.0,1.0,0
81.0,0.151328585,4.0,92.0,5.0,3.0,0
200.0,0.0,2.0,207.0,5.0,2.0,0
33.0,0.0,0.0,34.0,5.0,3.0,0
0.0,0.0,0.0,1.0,5.0,2.0,1
2.0,0.0,0.0,2.0,5.0,1.0,0
93.0,0.0,1.0,100.0,5.0,2.0,0
76.0,0.0,0.0,76.0,5.0,3.0,0
9.0,0.0,0.0,9.0,5.0,3.0,0
13.0,0.0,0.0,13.0,5.0,2.0,0
11.0,0.0,0.0,14.0,5.0,2.0,0
3.0,0.0,0.0,4.0,5.0,2.0,0
11.0,0.0,0.0,11.0,5.0,1.0,0
12.0,0.0,0.0,12.0,5.0,3.0,0
5.0,0.0,0.0,5.0,5.0,2.0,0
73.0,0.0,0.0,82.0,5.0,3.0,0
65.0,0.0,0.0,67.0,5.0,1.0,0
93.0,0.34963839074999997,1.0,95.0,5.0,1.0,0
1.0,0.0,0.0,1.0,5.0,2.0,0
54.0,3.5169768525,0.0,57.0,5.0,2.0,1
144.0,0.0,2.0,146.0,5.0,2.0,0
16.0,0.0,0.0,16.0,5.0,2.0,0
11.0,0.0,0.0,11.0,5.0,1.0,0
11.0,0.0,1.0,12.0,5.0,1.0,0
21.0,1.1911624655000002,0.0,21.0,5.0,3.0,1
3.0,0.0,0.0,3.0,5.0,3.0,0
7.0,0.0,0.0,7.0,5.0,2.0,0
5.0,0.0,0.0,5.0,5.0,2.0,0
27.0,0.0,0.0,27.0,5.0,1.0,0
30.0,0.0,0.0,31.0,5.0,3.0,0
15.0,0.0,0.0,20.0,5.0,1.0,0
17.0,0.0,0.0,17.0,5.0,1.0,0
34.0,0.0,0.0,34.0,5.0,1.0,0
397.0,0.46106215094999997,4.0,412.0,5.0,3.0,1
30.0,0.0,0.0,35.0,5.0,2.0,0
31.0,0.7631998395,4.0,43.0,5.0,1.0,0
4.0,0.0,0.0,4.0,5.0,1.0,0
32.0,0.0,0.0,38.0,5.0,1.0,0
8.0,0.0,0.0,8.0,5.0,1.0,0
48.0,0.0,0.0,48.0,5.0,1.0,0
64.0,1.8798234109999998,3.0,70.0,5.0,2.0,1
51.0,0.0,0.0,51.0,5.0,1.0,0
11.0,0.0,1.0,16.0,5.0,3.0,0
20.0,0.0,0.0,20.0,5.0,2.0,0
11.0,0.0,0.0,13.0,5.0,1.0,0
15.0,0.0,0.0,15.0,5.0,1.0,0
94.0,0.0,2.0,99.0,5.0,3.0,0
7.0,0.0,0.0,10.0,5.0,1.0,0
27.0,0.0,2.0,38.0,5.0,1.0,0
40.0,0.0,1.0,43.0,5.0,2.0,0
3.0,0.0,0.0,3.0,5.0,3.0,0
81.0,0.26561501135,0.0,85.0,5.0,2.0,1
38.0,0.9302948555,0.0,47.0,5.0,2.0,1
38.0,0.0,0.0,42.0,5.0,2.0,0
27.0,0.7336112939999999,0.0,31.0,5.0,1.0,1
11.0,0.0,0.0,11.0,5.0,1.0,0
49.0,0.0,0.0,55.0,5.0,1.0,0
5.0,0.0,0.0,5.0,5.0,2.0,0
4.0,0.0,0.0,6.0,5.0,2.0,0
33.0,0.0,0.0,33.0,5.0,3.0,0
2.0,0.0,0.0,2.0,5.0,3.0,0
150.0,0.07647852555,1.0,164.0,5.0,1.0,1
44.0,0.0,0.0,55.0,5.0,3.0,0
17.0,0.0,0.0,20.0,5.0,1.0,1
9.0,0.0,0.0,9.0,5.0,1.0,0
4.0,0.0,0.0,4.0,5.0,2.0,0
50.0,0.0,0.0,50.0,5.0,1.0,0
27.0,0.28864914134999997,6.0,36.0,5.0,2.0,0
2.0,0.0,0.0,2.0,5.0,1.0,0
8.0,0.0,0.0,8.0,5.0,2.0,0
5.0,0.0,0.0,5.0,5.0,3.0,0
121.0,0.031225519400000002,2.0,123.0,5.0,1.0,0
9.0,1.4810944945,0.0,10.0,5.0,1.0,1
97.0,0.0,0.0,99.0,5.0,3.0,0
27.0,0.0,0.0,31.0,5.0,2.0,0
11.0,0.0,0.0,17.0,5.0,1.0,0
343.0,0.0,13.0,371.0,5.0,1.0,0
18.0,18.088187095000002,0.0,21.0,5.0,2.0,1
9.0,0.0,0.0,9.0,5.0,1.0,0
6.0,0.0,0.0,6.0,5.0,3.0,0
61.0,2.430473945,5.0,76.0,5.0,2.0,1
12.0,0.0,0.0,12.0,5.0,1.0,0
27.0,0.0,0.0,27.0,5.0,2.0,0
103.0,0.0,1.0,104.0,5.0,3.0,0
7.0,0.0,0.0,7.0,5.0,1.0,0
1.0,0.0,0.0,1.0,5.0,2.0,0
245.0,0.23854551824999998,3.0,252.0,5.0,3.0,0
122.0,4.3288860885,3.0,141.0,5.0,2.0,0
33.0,0.0,0.0,45.0,5.0,1.0,0
39.0,0.0,2.0,43.0,5.0,1.0,0
41.0,1.3519931025,2.0,49.0,5.0,3.0,0
123.0,0.5346189845,0.0,132.0,5.0,2.0,1
24.0,1.175799851,0.0,30.0,5.0,3.0,1
113.0,0.0,0.0,113.0,5.0,2.0,1
10.0,0.0,0.0,10.0,5.0,2.0,0
9.0,0.0,2.0,15.0,5.0,3.0,0
16.0,7.173833915,0.0,18.0,5.0,1.0,1
10.0,0.0,0.0,10.0,5.0,2.0,0
26.0,0.725137193,2.0,30.0,5.0,2.0,0
60.0,0.0,0.0,60.0,5.0,1.0,0
10.0,0.0,0.0,14.0,5.0,1.0,0
175.0,0.0,0.0,187.0,5.0,3.0,1
66.0,0.0,4.0,70.0,5.0,1.0,0
3.0,0.0,0.0,3.0,5.0,1.0,0
48.0,1.0056963735,0.0,51.0,5.0,2.0,1
24.0,0.0,1.0,27.0,5.0,1.0,0
159.0,0.0,0.0,159.0,5.0,2.0,1
25.0,0.0,0.0,25.0,5.0,1.0,0
31.0,0.0,0.0,31.0,5.0,2.0,0
15.0,0.0,0.0,19.0,5.0,1.0,0
28.0,0.0,0.0,30.0,5.0,1.0,0
4.0,0.0,4.0,13.0,5.0,2.0,1
13.0,0.0,0.0,13.0,5.0,2.0,0
15.0,0.0,0.0,18.0,5.0,2.0,0
1.0,0.0,0.0,1.0,5.0,2.0,0
23.0,1.6207085200000002,2.0,28.0,5.0,2.0,0
17.0,6.441393454999999,0.0,17.0,5.0,1.0,1
45.0,1.0616224380000001,1.0,58.0,5.0,2.0,0
55.0,0.930842151,0.0,58.0,5.0,3.0,1
8.0,0.0,0.0,8.0,5.0,1.0,0
24.0,0.0,0.0,24.0,5.0,1.0,0
31.0,2.8532732065,0.0,35.0,5.0,1.0,0
88.0,0.0,1.0,89.0,5.0,2.0,0
23.0,0.0,0.0,25.0,5.0,1.0,0
30.0,5.00827839,0.0,30.0,5.0,2.0,1
9.0,0.0,0.0,9.0,5.0,2.0,0
8.0,0.0,0.0,8.0,5.0,1.0,0
2.0,0.0,0.0,2.0,5.0,2.0,0
5.0,0.0,0.0,5.0,5.0,1.0,0
171.0,0.2106682102,3.0,182.0,5.0,2.0,1
11.0,0.0,0.0,16.0,5.0,1.0,0
34.0,2.433035878,2.0,40.0,5.0,2.0,1
45.0,0.0,0.0,47.0,5.0,2.0,0
1.0,0.0,0.0,1.0,5.0,1.0,0
22.0,0.0,0.0,22.0,5.0,2.0,0
30.0,2.2791341835,0.0,35.0,5.0,3.0,1
202.0,0.08034128615,1.0,218.0,5.0,2.0,1
24.0,0.0,0.0,27.0,5.0,2.0,0
116.0,0.0,0.0,116.0,5.0,3.0,0
27.0,0.0,0.0,33.0,5.0,1.0,0
4.0,0.0,0.0,4.0,5.0,2.0,0
19.0,1.409477983,0.0,21.0,5.0,2.0,1
45.0,0.0,0.0,45.0,5.0,1.0,0
8.0,0.0,0.0,8.0,5.0,2.0,0
1.0,0.0,0.0,1.0,5.0,1.0,0
82.0,0.5509703795,0.0,92.0,5.0,1.0,0
16.0,0.0,0.0,16.0,5.0,3.0,0
12.0,0.0,0.0,12.0,5.0,2.0,0
22.0,0.0,0.0,22.0,5.0,2.0,0
68.0,0.0,9.0,84.0,5.0,1.0,0
16.0,0.0,0.0,16.0,5.0,2.0,0
49.0,0.0,0.0,49.0,5.0,2.0,0
5.0,0.0,0.0,12.0,5.0,1.0,0
38.0,0.0,0.0,38.0,5.0,3.0,0
94.0,0.0,1.0,95.0,5.0,2.0,0
107.0,0.0,0.0,107.0,5.0,2.0,0
27.0,0.0,0.0,32.0,5.0,2.0,0
50.0,0.0,0.0,51.0,5.0,3.0,0
1.0,0.0,0.0,1.0,5.0,2.0,0
53.0,0.0,0.0,53.0,5.0,3.0,0
96.0,0.0,0.0,99.0,5.0,1.0,0
51.0,0.0,0.0,52.0,5.0,3.0,0
49.0,1.033362295,0.0,54.0,5.0,2.0,1
1.0,0.0,0.0,1.0,5.0,2.0,0
49.0,0.0,0.0,49.0,5.0,1.0,0
71.0,0.0,0.0,72.0,5.0,3.0,0
9.0,0.0,0.0,9.0,5.0,1.0,0
13.0,0.0,0.0,15.0,5.0,1.0,0
130.0,0.0,3.0,134.0,5.0,1.0,0
33.0,0.0,0.0,33.0,5.0,3.0,0
71.0,0.33668723754999996,1.0,85.0,5.0,2.0,0
50.0,0.4721463532,0.0,54.0,5.0,3.0,0
137.0,0.0,3.0,140.0,5.0,2.0,0
19.0,1.2273531480000002,0.0,27.0,5.0,3.0,1
122.0,0.07416054694999999,5.0,137.0,5.0,2.0,1
11.0,0.0,0.0,11.0,5.0,1.0,0
6.0,0.0,0.0,6.0,5.0,2.0,1
17.0,0.0,0.0,20.0,5.0,3.0,0
91.0,0.0,0.0,94.0,5.0,3.0,0
29.0,1.252220887,3.0,34.0,5.0,2.0,1
2.0,0.0,0.0,2.0,5.0,1.0,0
29.0,0.0,0.0,29.0,5.0,2.0,0
39.0,0.0,2.0,46.0,5.0,1.0,0
1.0,0.0,0.0,1.0,5.0,2.0,0
74.0,0.20707294054999997,0.0,77.0,5.0,2.0,1
109.0,0.0,0.0,112.0,5.0,2.0,1
7.0,0.0,0.0,14.0,5.0,1.0,0
40.0,0.0,0.0,40.0,5.0,3.0,1
19.0,1.060563275,1.0,21.0,5.0,2.0,1
52.0,0.0,0.0,56.0,5.0,1.0,0
6.0,0.0,0.0,6.0,5.0,2.0,0
60.0,1.1461705755,2.0,65.0,5.0,3.0,0
11.0,0.0,0.0,11.0,5.0,1.0,0
173.0,0.07696592249999999,1.0,178.0,5.0,3.0,1
4.0,0.0,0.0,4.0,5.0,2.0,0
24.0,0.0,0.0,24.0,5.0,3.0,0
10.0,0.0,0.0,10.0,5.0,3.0,0
16.0,0.0,0.0,16.0,5.0,3.0,0
10.0,0.0,0.0,11.0,5.0,1.0,0
7.0,0.0,0.0,10.0,5.0,2.0,0
97.0,0.0,3.0,100.0,5.0,3.0,0
27.0,0.0,0.0,27.0,5.0,1.0,0
51.0,0.518587923,1.0,56.0,5.0,2.0,0
1.0,0.0,0.0,1.0,5.0,1.0,0
41.0,0.0,0.0,45.0,5.0,1.0,0
5.0,0.0,0.0,7.0,5.0,1.0,0
229.0,0.44484184865,4.0,242.0,5.0,2.0,1
2.0,0.0,0.0,2.0,5.0,1.0,0
34.0,0.0,1.0,39.0,5.0,2.0,0
154.0,0.42669642285,6.0,174.0,5.0,2.0,1
174.0,0.0,0.0,180.0,5.0,2.0,1
11.0,0.0,0.0,11.0,5.0,3.0,0
61.0,6.575202190000001,0.0,63.0,5.0,3.0,1
42.0,0.0,0.0,42.0,5.0,1.0,0
9.0,0.0,0.0,13.0,5.0,2.0,0
35.0,0.0,3.0,38.0,5.0,3.0,0
101.0,0.15895318009999998,0.0,107.0,5.0,2.0,1
11.0,0.0,0.0,11.0,5.0,2.0,0
11.0,0.0,0.0,11.0,5.0,2.0,0
40.0,0.0,1.0,43.0,5.0,2.0,0
101.0,0.2097667589,0.0,111.0,5.0,2.0,0
63.0,0.880469652,0.0,68.0,5.0,2.0,1
1.0,0.0,0.0,1.0,5.0,2.0,0
9.0,0.0,0.0,9.0,5.0,2.0,0
150.0,0.0,0.0,152.0,5.0,2.0,0
30.0,3.2647580195000003,0.0,30.0,5.0,1.0,1
10.0,0.0,0.0,10.0,5.0,2.0,0
117.0,0.0,3.0,120.0,5.0,3.0,0
45.0,0.0,0.0,46.0,5.0,2.0,0
4.0,0.0,0.0,4.0,5.0,2.0,0
21.0,0.0,0.0,22.0,5.0,2.0,0
6.0,0.0,0.0,6.0,5.0,1.0,0
94.0,0.22555393819999997,1.0,112.0,5.0,2.0,1
2.0,0.0,0.0,2.0,5.0,2.0,0
4.0,0.0,0.0,4.0,5.0,1.0,0
4.0,0.0,0.0,4.0,5.0,2.0,0
152.0,0.0,0.0,155.0,5.0,2.0,1
31.0,0.0,2.0,40.0,5.0,1.0,0
222.0,0.5334684925000001,4.0,236.0,5.0,3.0,0
9.0,0.0,0.0,9.0,5.0,2.0,0
186.0,0.0,0.0,190.0,5.0,3.0,0
57.0,0.0,3.0,60.0,5.0,3.0,1
1.0,0.0,0.0,1.0,5.0,1.0,0
13.0,0.0,0.0,13.0,5.0,1.0,0
1.0,0.0,0.0,1.0,5.0,1.0,0
36.0,0.0,0.0,37.0,5.0,3.0,0
32.0,0.0,0.0,32.0,5.0,1.0,0
11.0,0.0,0.0,11.0,5.0,1.0,0
5.0,0.0,0.0,5.0,5.0,1.0,0
10.0,0.0,0.0,10.0,5.0,2.0,0
110.0,0.0,0.0,114.0,5.0,2.0,0
62.0,0.681846293,0.0,63.0,5.0,2.0,1
10.0,0.0,0.0,10.0,5.0,1.0,0
51.0,0.0,0.0,56.0,5.0,3.0,0
1.0,0.0,0.0,1.0,5.0,1.0,0
11.0,0.0,0.0,11.0,5.0,1.0,0
9.0,0.0,0.0,13.0,5.0,1.0,0
46.0,0.30117616049999996,1.0,54.0,5.0,1.0,0
37.0,0.0,0.0,37.0,5.0,2.0,0
12.0,0.0,2.0,28.0,5.0,1.0,0
2.0,0.0,0.0,5.0,5.0,2.0,0
7.0,0.0,0.0,7.0,5.0,2.0,0
79.0,0.0,0.0,82.0,5.0,2.0,0
24.0,2.210191047,0.0,24.0,5.0,3.0,1
12.0,0.0,0.0,12.0,5.0,2.0,0
4.0,0.0,0.0,4.0,5.0,1.0,0
37.0,0.0,0.0,37.0,5.0,3.0,0
12.0,0.0,0.0,12.0,5.0,2.0,1
4.0,0.0,0.0,5.0,5.0,1.0,0
62.0,0.0,0.0,63.0,5.0,1.0,0
22.0,0.37594898795,1.0,24.0,5.0,3.0,1
23.0,0.0,0.0,28.0,5.0,2.0,1
4.0,0.0,0.0,4.0,5.0,1.0,0
1.0,0.0,0.0,1.0,5.0,1.0,0
43.0,0.34448830015,0.0,44.0,5.0,1.0,0
23.0,0.0,0.0,25.0,5.0,1.0,0
67.0,0.0,0.0,68.0,5.0,1.0,0
14.0,0.0,0.0,14.0,5.0,1.0,0
3.0,0.0,0.0,3.0,5.0,1.0,0
130.0,0.0,1.0,131.0,5.0,3.0,0
9.0,3.4129354,0.0,9.0,5.0,2.0,1
2.0,0.0,0.0,2.0,5.0,2.0,0
8.0,0.0,0.0,8.0,5.0,1.0,0
2.0,0.0,0.0,2.0,5.0,1.0,0
47.0,0.0,2.0,50.0,5.0,2.0,0
1.0,0.0,0.0,1.0,5.0,3.0,0
47.0,0.0,0.0,50.0,5.0,2.0,0
14.0,0.0,0.0,14.0,5.0,1.0,0
8.0,0.0,0.0,8.0,5.0,1.0,0
17.0,0.0,0.0,17.0,5.0,2.0,0
27.0,0.0,0.0,30.0,5.0,1.0,0
19.0,0.0,0.0,19.0,5.0,1.0,0
12.0,0.0,0.0,12.0,5.0,1.0,0
67.0,0.0,3.0,72.0,5.0,1.0,0
35.0,0.0,2.0,41.0,5.0,3.0,0
95.0,0.967489198,1.0,103.0,5.0,2.0,1
51.0,2.216774461,3.0,59.0,5.0,2.0,0
1.0,0.0,0.0,1.0,5.0,3.0,0
14.0,0.0,1.0,20.0,5.0,2.0,0
29.0,0.0,0.0,29.0,5.0,2.0,0
9.0,0.0,0.0,11.0,5.0,1.0,0
40.0,0.0,0.0,40.0,5.0,2.0,0
1.0,0.0,0.0,1.0,5.0,1.0,0
38.0,0.853145537,0.0,46.0,5.0,1.0,0
52.0,5.404469365,0.0,60.0,5.0,2.0,1
63.0,0.0,1.0,69.0,5.0,1.0,0
6.0,0.0,0.0,6.0,5.0,2.0,0
12.0,0.0,0.0,12.0,5.0,2.0,0
4.0,0.0,0.0,5.0,5.0,2.0,0
12.0,0.0,0.0,12.0,5.0,3.0,0
10.0,0.0,0.0,13.0,5.0,2.0,0
2.0,0.0,0.0,2.0,5.0,1.0,0
6.0,0.0,0.0,6.0,5.0,1.0,0
113.0,0.7425258379999999,1.0,117.0,5.0,1.0,0
135.0,0.0,2.0,144.0,5.0,1.0,0
2.0,0.0,0.0,2.0,5.0,3.0,0
7.0,0.0,0.0,7.0,5.0,3.0,0
2.0,0.0,0.0,2.0,5.0,2.0,0
20.0,0.0,0.0,20.0,5.0,1.0,0
52.0,0.8738357649999999,6.0,64.0,5.0,2.0,0
9.0,0.0,0.0,9.0,5.0,1.0,0
238.0,0.19258266075,9.0,254.0,5.0,1.0,0
167.0,0.0,3.0,175.0,5.0,2.0,0
1.0,0.0,0.0,2.0,5.0,2.0,0
133.0,0.797769419,0.0,137.0,5.0,3.0,0
34.0,0.0,2.0,41.0,5.0,3.0,1
35.0,0.0,3.0,48.0,5.0,3.0,0
16.0,0.0,0.0,16.0,5.0,1.0,0
65.0,0.0,2.0,74.0,5.0,2.0,0
46.0,0.0,2.0,50.0,5.0,3.0,0
34.0,0.43770225910000005,0.0,35.0,5.0,1.0,1
43.0,0.0,0.0,44.0,5.0,2.0,0
1.0,0.0,0.0,1.0,5.0,1.0,0
12.0,0.0,0.0,12.0,5.0,1.0,0
4.0,0.0,0.0,4.0,5.0,2.0,0
17.0,0.0,0.0,17.0,5.0,1.0,1
65.0,0.0,0.0,65.0,5.0,3.0,1
24.0,0.0,0.0,28.0,5.0,2.0,0
7.0,0.0,0.0,7.0,5.0,2.0,0
55.0,0.45686656535000003,0.0,56.0,5.0,1.0,0
24.0,0.0,0.0,24.0,5.0,1.0,0
32.0,1.178381775,0.0,39.0,5.0,1.0,0
2.0,0.0,0.0,2.0,5.0,1.0,0
45.0,0.0,2.0,49.0,5.0,1.0,0
45.0,0.0,0.0,45.0,5.0,2.0,0
52.0,0.27699500905,1.0,67.0,5.0,2.0,0
44.0,0.0,0.0,44.0,5.0,1.0,0
129.0,0.051764987,1.0,142.0,5.0,2.0,1
23.0,0.0,0.0,23.0,5.0,3.0,0
6.0,0.0,0.0,11.0,5.0,1.0,0
13.0,0.0,0.0,13.0,5.0,1.0,0
5.0,0.0,0.0,5.0,5.0,2.0,0
19.0,0.0,1.0,20.0,5.0,1.0,0
27.0,0.0,0.0,27.0,5.0,3.0,0
7.0,0.0,0.0,7.0,5.0,3.0,1
37.0,0.0,0.0,38.0,5.0,2.0,0
63.0,4.447743452999999,0.0,63.0,5.0,2.0,1
1.0,0.0,0.0,1.0,5.0,1.0,0
11.0,0.0,3.0,17.0,5.0,2.0,0
34.0,0.0,0.0,34.0,5.0,3.0,1
91.0,0.0,0.0,91.0,5.0,3.0,0
3.0,0.0,0.0,3.0,5.0,2.0,0
35.0,1.1935252699999999,1.0,39.0,5.0,1.0,0
7.0,0.0,0.0,9.0,5.0,1.0,0
39.0,0.2803191383,2.0,44.0,5.0,2.0,0
64.0,0.9441801059999999,5.0,71.0,5.0,2.0,0
50.0,0.0,1.0,55.0,5.0,3.0,1
69.0,0.0,0.0,69.0,5.0,2.0,0
27.0,0.0,0.0,32.0,5.0,2.0,0
10.0,0.0,0.0,12.0,5.0,1.0,0
69.0,4.89961033,0.0,69.0,5.0,2.0,1
18.0,0.0,0.0,18.0,5.0,2.0,0
13.0,0.0,0.0,13.0,5.0,3.0,0
64.0,0.0,0.0,64.0,5.0,1.0,0
35.0,4.676497212999999,1.0,39.0,5.0,3.0,1
99.0,0.0,4.0,104.0,5.0,2.0,1
27.0,0.0,0.0,31.0,5.0,1.0,0
111.0,0.1848068019,0.0,116.0,5.0,1.0,0
36.0,3.412520892,0.0,38.0,5.0,1.0,0
98.0,3.9098897934999997,1.0,100.0,5.0,3.0,1
6.0,0.0,1.0,10.0,5.0,2.0,0
53.0,0.708369611,0.0,61.0,5.0,1.0,0
4.0,0.0,0.0,4.0,5.0,2.0,1
132.0,0.11045016864999999,2.0,137.0,5.0,2.0,1
1.0,0.0,0.0,1.0,5.0,2.0,0
4.0,0.0,0.0,4.0,5.0,2.0,0
167.0,3.2405865505,1.0,173.0,5.0,3.0,1
18.0,0.0,0.0,23.0,5.0,3.0,0
22.0,0.0,0.0,23.0,5.0,2.0,0
1.0,0.0,0.0,1.0,5.0,2.0,0
1.0,0.0,0.0,1.0,5.0,1.0,0
13.0,0.0,0.0,14.0,5.0,1.0,0
6.0,0.0,0.0,6.0,5.0,1.0,0
2.0,0.0,0.0,3.0,5.0,1.0,0
61.0,0.0,0.0,61.0,5.0,2.0,0
5.0,0.0,0.0,5.0,5.0,2.0,0
161.0,0.7994017,3.0,177.0,5.0,3.0,1
114.0,1.628362873,0.0,123.0,5.0,2.0,1
39.0,0.0,0.0,39.0,5.0,2.0,0
1.0,0.0,0.0,1.0,5.0,1.0,0
19.0,0.0,0.0,23.0,5.0,1.0,0
91.0,0.5259509065,0.0,102.0,5.0,1.0,0
110.0,0.46470059905000005,4.0,117.0,5.0,3.0,1
62.0,0.25840498,0.0,62.0,5.0,2.0,1
16.0,0.0,0.0,16.0,5.0,1.0,0
16.0,0.0,0.0,16.0,5.0,2.0,0
1.0,0.0,0.0,1.0,5.0,1.0,0
3.0,0.0,0.0,3.0,5.0,2.0,0
3.0,0.0,0.0,7.0,5.0,1.0,0
34.0,0.0,0.0,48.0,5.0,1.0,0
139.0,3.3698548185,8.0,156.0,5.0,3.0,0
11.0,0.0,0.0,17.0,5.0,2.0,0
12.0,0.0,0.0,12.0,5.0,1.0,0
38.0,0.0,0.0,40.0,5.0,3.0,0
337.0,0.0,4.0,348.0,5.0,2.0,0
1.0,0.0,0.0,1.0,5.0,1.0,0
33.0,0.0,0.0,40.0,5.0,1.0,0
4.0,0.0,0.0,4.0,5.0,3.0,0
3.0,0.0,1.0,7.0,5.0,2.0,0
1.0,0.0,0.0,1.0,5.0,2.0,0
55.0,0.0,0.0,60.0,5.0,2.0,0
2.0,0.0,0.0,2.0,5.0,1.0,0
54.0,0.0971529254,0.0,63.0,5.0,3.0,1
13.0,0.0,0.0,25.0,5.0,1.0,0
5.0,0.0,1.0,8.0,5.0,1.0,0
24.0,0.0,0.0,25.0,5.0,1.0,0
23.0,0.0,0.0,23.0,5.0,1.0,0
8.0,0.0,0.0,10.0,5.0,1.0,0
81.0,0.0,0.0,81.0,5.0,2.0,1
3.0,0.0,0.0,3.0,5.0,3.0,0
21.0,0.35362149845,1.0,28.0,5.0,3.0,0
99.0,0.22477925459999998,1.0,104.0,5.0,3.0,0
157.0,0.0,4.0,169.0,5.0,3.0,1
141.0,0.0,2.0,143.0,5.0,1.0,0
23.0,0.0,0.0,30.0,5.0,3.0,0
26.0,0.4022883866,3.0,35.0,5.0,2.0,1
118.0,1.937416815,1.0,124.0,5.0,2.0,1
22.0,0.2503827025,0.0,24.0,5.0,2.0,0
1.0,0.0,0.0,1.0,5.0,1.0,0
56.0,0.0,0.0,61.0,5.0,1.0,0
17.0,0.0,0.0,17.0,5.0,2.0,0
95.0,0.14077696875,0.0,104.0,5.0,2.0,0
89.0,0.0,2.0,91.0,5.0,3.0,1
31.0,0.0,2.0,34.0,5.0,2.0,0
20.0,0.0,2.0,24.0,5.0,2.0,0
145.0,0.039013870150000005,0.0,147.0,5.0,3.0,1
3.0,0.0,0.0,7.0,5.0,3.0,1
4.0,0.0,0.0,4.0,5.0,1.0,0
11.0,2.31540315,0.0,13.0,5.0,2.0,1
22.0,0.9551747840000001,0.0,24.0,5.0,1.0,1
5.0,0.0,0.0,5.0,5.0,3.0,0
9.0,0.0,0.0,9.0,5.0,1.0,0
7.0,0.0,0.0,8.0,5.0,1.0,0
